Processo|NumeroInscricao|DtInicio|DtFim
1711270027616011|17428731001107|01012018|
1711280027615011|42035097000207|01012018|
1711240027617011|60746948708697|01012018|
1711290027607021|60860087011567|01012018|
1711270027618011|17428731001379|01012018|
1711270027619011|17428731001450|01012018|
1711290027621011|07721579000473|01012018|
1711290027622011|06526131000193|01012018|
1711270027623011|17428731002936|01012018|
1711290027624011|05356949000908|01012018|
1711270027625011|17428731003150|01012018|
1711230024463051|04104117000761|01012018|
1711250027626011|60746948708930|01012018|
1711290027627011|60860087012962|01012018|
1711290027620021|34004978000143|01012018|
1711290027629011|60860087013004|01012018|
1711290027630011|60860087013187|01012018|
1711210027628011|61198164019936|01012018|
1711270027631011|17428731003908|01012018|
1711290027633011|04821041000604|01012018|
1711250027635011|60746948710241|01012018|
1711290027636011|60860087013772|01012018|
1711210027632011|61198164020357|01012018|
1711290027634011|02288420000140|01012018|
1711290027637011|04453459000100|01012018|
1711290027639011|05356949000223|01012018|
1711270027640011|17428731004718|01012018|
1711210027638011|61198164020608|01012018|
1711270027641011|17428731004807|01012018|
1711290027643011|60860087013934|01012018|
1711270027644011|17428731005102|01012018|
1711210027642011|61198164020861|01012018|
1711290027645011|60860087014078|01012018|
1711290027647011|60860087004277|01012018|
1711210027646011|61198164023968|01012018|
1711290027648011|60860087000956|01012018|
1711170027649011|61198164024182|01012018|
1711290027650011|00000208000100|01012018|
1711210027651011|61198164027106|01012018|
1711290027652011|00000208001425|01012018|
1711290027653011|00000208002740|01012018|
1711290027654011|17692901000860|01012018|
1711290027655011|00000208005927|01012018|
1711290027657011|00000208007113|01012018|
1711290027658011|14310577000708|01012018|
1711140027656011|08816067000100|01012018|
1711040024579021|03774819000790|01012018|
1711290027659011|00000208010920|01012018|
1711290027660011|35715234000442|01012018|
1711160027661011|10734806000167|01012018|
1711080027192021|02012862002103|01012018|
1711290027662011|45242914004003|01012018|
1711080027221021|02012862002456|01012018|
1711290027665011|60723061031926|01012018|
1711290027666011|04565361000136|01012018|
1711290027664011|03777341008817|01012018|
1711290027667011|45242914004437|01012018|
1711290027669011|03774819000285|01012018|
1711170027670011|34391615000108|01012018|
1711080027213021|02012862002618|01012018|
1711160027668011|51216125000194|01012018|
1711080027231021|02012862002707|01012018|
1711290027671011|03777341009112|01012018|
1711290027672011|00000208000534|01012018|
1711080027236021|02012862003002|01012018|
1711290027675011|03774819002229|01012018|
1711290027673011|03777341010390|01012018|
1711160027674011|04862600000110|01012018|
1711290027677011|00465813000157|01012018|
1711080027245021|02012862003185|01012018|
1711290027678011|14310577001852|01012018|
1711290027676011|03777341013730|01012018|
1711170027680011|02510563000155|01012018|
1711290027679011|03777341015350|01012018|
1711290027682011|86375912000163|01012018|
1711080027248021|02012862003347|01012018|
1711290027681011|03777341016402|01012018|
1711170027683011|16082018000110|01012018|
1711090027262021|02012862003770|01012018|
1711290027685011|03774819005910|01012018|
1711290027684011|03777341016593|01012018|
1711090027290021|02012862004742|01012018|
1711160027686011|02340041000152|01012018|
1711290027688011|45242914005247|01012018|
1711290027689011|00465813000238|01012018|
1711270027690011|17428731005528|01012018|
1711290027691011|60723061033201|01012018|
1711290027693011|00465813000319|01012018|
1711210027692011|00853157000160|01012018|
1711290027694011|91802041050685|01012018|
1711290027695011|60723061033708|01012018|
1711270027697011|83310441000621|01012018|
1711290027698011|45242914005751|01012018|
1711270027696021|17428731005609|01012018|
1711280027699011|42591651095004|01012018|
1711280027700011|83310441000460|01012018|
1711280026288021|08091102000252|01012018|
1711290027701011|91802041049083|01012018|
1711290027702011|83310441000974|01012018|
1711270027703011|17428731005870|01012018|
1711290027704011|45242914005832|01012018|
1711290027705011|14310577004444|01012018|
1711270027707011|17428731006338|01012018|
1711290027708011|91802041045410|01012018|
1711290027709011|97318943000360|01012018|
1711090027309021|02012862005633|01012018|
1711290027710011|09553290000418|01012018|
1711270027711011|17428731006419|01012018|
1711290027712011|91802041043395|01012018|
1711090027320021|02012862006109|01012018|
1711290027706021|09477652001168|01012018|
1711090027334021|02012862006958|01012018|
1711220027713011|53408654000115|01012018|
1711290027714011|60723061059936|01012018|
1711270027715011|17428731006680|01012018|
1711290027716011|91802041043204|01012018|
1711090027341021|02012862007253|01012018|
1711280026293021|08091102000333|01012018|
1711090027349021|02012862008063|01012018|
1711090027357021|02012862008306|01012018|
1711280026328021|08091102001305|01012018|
1711090027382021|02012862021167|01012018|
1711250026145021|09296295001212|01012018|
1711290027717011|27608256000132|01012018|
1711010027109021|02012862000160|01012018|
1711290027718021|60723061058530|01012018|
1711290027719011|91802041035619|01012018|
1711290027720011|60723061036642|01012018|
1711080027121021|02012862000402|01012018|
1711280026283021|13920130000194|01012018|
1711080027146021|02012862000917|01012018|
1711290027721011|91802041049750|01012018|
1711080027156021|02012862001050|01012018|
1711080026278031|44597052000162|01012018|
1711080027164021|02012862001131|01012018|
1711290027722011|03777341017131|01012018|
1711270027723011|83310441000206|01012018|
1711250027724011|60746948712961|01012018|
1711290027725011|14310577004606|01012018|
1711010027726011|29251097000197|01012018|
1711080027180021|02012862001727|01012018|
1711270027727011|17428731006761|01012018|
1711160027238021|60967551000150|01012018|
1711240027728011|60746948062142|01012018|
1711250027729011|60746948715200|01012018|
1711270027730011|17428731007067|01012018|
1711140027731011|83310441003051|01012018|
1711210027732011|60746948062304|01012018|
1711290027734011|60723061055868|01012018|
1711090027302021|02012862005552|01012018|
1711270027735011|17428731007229|01012018|
1711280027736011|47508411000156|01012018|
1711290027733011|03777341019185|01012018|
1711240027737011|60746948062738|01012018|
1711250027739011|60746948715391|01012018|
1711240027740011|60746948063386|01012018|
1711290027741011|14310577005254|01012018|
1711240027742011|60746948064510|01012018|
1711290027269021|60967551000312|01012018|
1711290027743011|60723061052923|01012018|
1711210027745011|60746948065168|01012018|
1711240027746011|60746948065915|01012018|
1711250027747011|60746948716444|01012018|
1711290027738031|03777341019266|01012018|
1711290027748011|60723061047415|01012018|
1711080027252021|02012862003509|01012018|
1711240027750011|60746948066563|01012018|
1711230027751011|80227184000166|01012018|
1711290027749011|03777341021082|01012018|
1711290027752011|60723061046796|01012018|
1711240027754011|60746948066725|01012018|
1711290027753011|03777341021910|01012018|
1711280027755011|47508411000237|01012018|
1711240027756011|60746948066806|01012018|
1711270027758011|01642931000156|01012018|
1711280027759011|84229889000173|01012018|
1711250027760011|60746948716797|01012018|
1711290027757011|03777341023530|01012018|
1711210027762011|60746948068779|01012018|
1711240027764011|60746948068930|01012018|
1711290027763011|03777341027285|01012018|
1711270027765011|17428731007814|01012018|
1711290027767011|02762783000176|01012018|
1711290027768011|47508411000318|01012018|
1711210027769011|60746948071303|01012018|
1711290027766011|03777341027870|01012018|
1711270027771011|17428731007903|01012018|
1711250027772011|60746948718650|01012018|
1711290027770011|03777341028257|01012018|
1711290027773011|03777341029652|01012018|
1711210027775011|60746948071648|01012018|
1711270027776011|17428731008462|01012018|
1711250027777011|60746948722924|01012018|
1711290027778011|14310577007117|01012018|
1711290027774011|03777341032793|01012018|
1711240027779011|60746948072539|01012018|
1711270027780011|17428731008543|01012018|
1711250027783011|60746948724706|01012018|
1711240027784011|60746948076607|01012018|
1711290027781011|03777341042080|01012018|
1711270027785011|17428731008624|01012018|
1711250027782011|42591651139575|01012018|
1711240027786011|60746948077840|01012018|
1711240027788011|60746948082844|01012018|
1711200027789011|03532453000157|01012018|
1711210027790011|60746948084707|01012018|
1711280027791011|04595622000160|01012018|
1711250027792011|60746948728370|01012018|
1711070027793011|79265617000199|01012018|
1711240027795011|60746948085940|01012018|
1711290027797011|47508411000407|01012018|
1711240027798011|60746948088451|01012018|
1711290027799011|14811848000105|01012018|
1711240027796011|42591651139060|01012018|
1711210027800011|60746948089857|01012018|
1711290027802011|61409892013585|01012018|
1711240027804011|60746948090863|01012018|
1711290027801011|29324951000106|01012018|
1711290027805011|09078935000165|01012018|
1711240027806011|60746948093102|01012018|
1711240027807011|60746948730196|01012018|
1711240027808011|60746948093536|01012018|
1711290027809011|29915238000129|01012018|
1711270027810011|17428731009191|01012018|
1711240027811011|60746948093706|01012018|
1711250027812011|60746948732130|01012018|
1711240027813011|60746948097604|01012018|
1711090027814011|05729049000101|01012018|
1711290027817011|83495085000153|01012018|
1711250027819011|60746948101300|01012018|
1711240027820011|42591651051643|01012018|
1711290027818011|33474065000128|01012018|
1711250027822011|60746948737107|01012018|
1711280026554021|07175725001050|01012018|
1711270027823011|17428731009434|01012018|
1711290027824011|53009825000133|01012018|
1711290027825011|47508411002442|01012018|
1711240027826011|60746948102624|01012018|
1711290027827011|53577383000121|01012018|
1711280027828011|47508411004577|01012018|
1711270027829011|17428731010106|01012018|
1711240027831011|60746948105640|01012018|
1711240027832011|42591651053000|01012018|
1711290027833011|47508411004739|01012018|
1711240027834011|60746948106700|01012018|
1711280027835011|47508411005034|01012018|
1711240027836011|60746948107189|01012018|
1711290027838011|53577383000474|01012018|
1711270027839011|74224163003100|01012018|
1711290027840011|47508411006278|01012018|
1711240027842011|60746948107340|01012018|
1711280027843011|47508411006782|01012018|
1711270027844011|17428731011250|01012018|
1711250027845011|60746948107936|01012018|
1711280027846011|47508411007754|01012018|
1711010027848011|72620735000129|01012018|
1711240027849011|60746948108665|01012018|
1711280027850011|47508411007916|01012018|
1711240027851011|60746948738251|01012018|
1711270027852011|17428731012060|01012018|
1711290027853011|47508411008300|01012018|
1711240027854011|60746948112182|01012018|
1711270027816031|74224163000437|01012018|
1711290027856011|53577383000989|01012018|
1711270027858011|17428731012222|01012018|
1711290027859011|47508411009960|01012018|
1711240027860011|60746948116846|01012018|
1711240027861011|60746948744146|01012018|
1711280027862011|87858361000151|01012018|
1711240027855021|42591651053182|01012018|
1711240027864011|60746948117303|01012018|
1711290027865011|74224163002219|01012018|
1711290027866011|60723061046443|01012018|
1711290027867011|61856571000621|01012018|
1711250027868011|60746948118628|01012018|
1711290027869011|90049792000181|01012018|
1711240027870011|42591651053859|01012018|
1711270027871011|17428731012494|01012018|
1711290027874011|60723061043266|01012018|
1711240027873011|60746948122498|01012018|
1711290027876011|33746207000169|01012018|
1711280027877011|48748230000593|01012018|
1711290027878011|74224163002995|01012018|
1711010027879011|92811959000125|01012018|
1711290027880011|01206820000873|01012018|
1711240027881011|60746948122811|01012018|
1711270027882011|17428731012818|01012018|
1711240027885011|60746948744499|01012018|
1711290027886011|75315333000885|01012018|
1711220025880031|05592745000100|01012018|
1711270027887011|47902648000117|01012018|
1711280026430021|07175725000402|01012018|
1711240027888011|60746948123036|01012018|
1711270027889011|17428731012907|01012018|
1711240027891011|42591651055045|01012018|
1711280027892011|47508411010542|01012018|
1711250027894011|60746948306033|01012018|
1711240027895011|60746948123621|01012018|
1711270027896011|17428731013113|01012018|
1711290027847021|61585865000151|01012018|
1711280027897011|47508411010623|01012018|
1711290027898011|74224163003886|01012018|
1711240027899011|60746948123702|01012018|
1711270027900011|17428731013202|01012018|
1711280027901011|47508411011603|01012018|
1711290027863021|61585865080163|01012018|
1711290027902011|14748851000121|01012018|
1711240027903011|60746948745460|01012018|
1711230027904011|49911589000179|01012018|
1711270027905011|17428731013466|01012018|
1711290027906011|61940292004639|01012018|
1711290027884021|61585865107037|01012018|
1711250027907011|42591651055398|01012018|
1711290027908011|20330117000140|01012018|
1711250027909011|60746948124350|01012018|
1711270027910011|17428731013628|01012018|
1711280026452021|07175725000836|01012018|
1711240027912011|60746948131217|01012018|
1711290027913011|34393371000100|01012018|
1711270027914011|07616290000141|01012018|
1711270027915011|17428731013709|01012018|
1711290027911011|61585865108270|01012018|
1711250027917011|60746948746009|01012018|
1711240027918011|60746948131721|01012018|
1711250027919011|60746948306114|01012018|
1711240027916011|60746948375434|01012018|
1711170027920011|42764217000118|01012018|
1711250027922011|60746948132450|01012018|
1711270027923011|17428731013970|01012018|
1711240027921011|60746948375787|01012018|
1711290027924011|61940292004710|01012018|
1711240027925011|60746948133180|01012018|
1711240027926011|60746948378611|01012018|
1711270027927011|17428731014357|01012018|
1711290027929011|18349936000198|01012018|
1711290027931011|45242914006219|01012018|
1711250027932011|60746948746947|01012018|
1711250027933011|60746948133422|01012018|
1711210027938011|60746948306203|01012018|
1711080027934011|79957791000100|01012018|
1711240027935011|60746948382058|01012018|
1711270027939011|17428731014438|01012018|
1711240027942011|60746948136600|01012018|
1711290027943011|61940292005872|01012018|
1711070027940011|17316563000196|01012018|
1711250027941011|60746948382210|01012018|
1711250027945011|60746948144467|01012018|
1711280027946011|47508411013991|01012018|
1711290027947011|45242914006308|01012018|
1711240027948011|60746948747161|01012018|
1711270027949011|17428731014519|01012018|
1711170027950011|48748230000160|01012018|
1711240027944011|60746948383020|01012018|
1711290027952011|29403763000165|01012018|
1711280026472021|07175725001565|01012018|
1711240027953011|60746948144629|01012018|
1711240027954011|60746948383534|01012018|
1711290027955011|47508411018101|01012018|
1711270027956011|17428731014780|01012018|
1711250027958011|60746948149264|01012018|
1711210027959011|60746948306386|01012018|
1711270027960011|17428731014861|01012018|
1711250027957011|60746948384344|01012018|
1711250027961011|60746948150190|01012018|
1711280026475021|07175725001646|01012018|
1711290027962011|07024792000183|01012018|
1711240027963011|85305407000180|01012018|
1711290027964011|31565104005489|01012018|
1711290027965011|47508411024764|01012018|
1711250027968011|60746948150351|01012018|
1711270027969011|17428731015086|01012018|
1711240027970011|60746948385235|01012018|
1711210027966011|60746948388412|01012018|
1711290027971011|60723061038939|01012018|
1711250027972011|60746948153709|01012018|
1711270027973011|17428731016058|01012018|
1711270027974011|48748230000321|01012018|
1711280027975011|47508411028590|01012018|
1711270027977011|17428731015248|01012018|
1711290027978011|31565104009638|01012018|
1711240027979011|60746948155159|01012018|
1711240027976011|60746948388501|01012018|
1711270027981011|17428731016139|01012018|
1711250027982011|60746948747757|01012018|
1711270027983011|48748230000402|01012018|
1711250027984011|60746948159650|01012018|
1711290027985011|47508411030497|01012018|
1711250027986011|60746948305908|01012018|
1711290027987011|07024792000264|01012018|
1711290026963021|75315333007383|01012018|
1711240027988011|60746948168056|01012018|
1711270027989011|17428731016210|01012018|
1711240027990011|60746948389060|01012018|
1711290027991011|31565104013074|01012018|
1711240027992011|60746948749539|01012018|
1711290027994011|92902055000105|01012018|
1711270027995011|17428731015752|01012018|
1711210027996011|60746948168218|01012018|
1711290027993011|61585865120211|01012018|
1711290027997011|14075158000135|01012018|
1711290027999011|21992946005706|01012018|
1711270028000011|17428731016309|01012018|
1711280028001011|47508411030578|01012018|
1711240028003011|60746948170549|01012018|
1711240028005011|60746948750979|01012018|
1711240027998011|60746948392959|01012018|
1711290028007011|60723061041131|01012018|
1711270028008011|17428731015833|01012018|
1711250028009011|60746948171510|01012018|
1711290028004011|61585865122184|01012018|
1711280028011011|47508411032007|01012018|
1711240028012011|60746948306467|01012018|
1711240028010011|60746948393688|01012018|
1711270028013011|17428731015914|01012018|
1711250028014011|60746948171863|01012018|
1711240028015011|60746948753994|01012018|
1711270028016011|17428731016643|01012018|
1711290027936021|31565104003354|01012018|
1711250028018011|60746948305576|01012018|
1711240028019011|60746948172835|01012018|
1711250028017011|60746948394900|01012018|
1711270028021011|17428731016724|01012018|
1711250028022011|60746948174102|01012018|
1711250028020011|60746948395117|01012018|
1711280028023011|47508411056534|01012018|
1711210028024011|60746948179503|01012018|
1711270028025011|17428731016996|01012018|
1711210028026011|60746948305304|01012018|
1711290028027011|04163766001624|01012018|
1711220028028011|21992946000151|01012018|
1711280028029011|47508411061880|01012018|
1711250028032011|60746948306548|01012018|
1711250028034011|60746948180269|01012018|
1711290028035011|45242914007452|01012018|
1711270028036011|17428731017020|01012018|
1711240028030011|60746948404396|01012018|
1711290028037011|60498706002524|01012018|
1711240028038011|60746948756829|01012018|
1711210028041011|60746948184337|01012018|
1711290028040011|31565104017304|01012018|
1711280028042011|47508411063743|01012018|
1711270028044011|17428731004556|01012018|
1711240028039011|60746948407735|01012018|
1711290028043011|05473352000188|01012018|
1711210028045011|60746948185228|01012018|
1711240028046011|83647917000614|01012018|
1711290028049011|47508411073030|01012018|
1711250028050011|60746948185651|01012018|
1711250028051011|60746948305142|01012018|
1711240028048011|60746948414600|01012018|
1711290028052011|81067860000144|01012018|
1711290028053011|31565104018629|01012018|
1711290028055011|11704388000128|01012018|
1711210028056011|60746948186704|01012018|
1711270028057011|17428731005447|01012018|
1711240028054011|60746948416807|01012018|
1711280028059011|47508411081059|01012018|
1711210028060011|60746948188910|01012018|
1711290028061011|75315333003043|01012018|
1711210028064011|60746948189134|01012018|
1711250028062011|60746948417021|01012018|
1711280028067011|47508411083000|01012018|
1711290028068011|31565104020445|01012018|
1711250028069011|60746948189720|01012018|
1711240028065011|60746948417455|01012018|
1711270028073011|17428731007571|01012018|
1711240028074011|12020480000131|01012018|
1711290028072011|45236791000868|01012018|
1711240028071011|60746948418850|01012018|
1711290028076011|60498706028752|01012018|
1711290028077011|31565104026990|01012018|
1711280028078011|47508411083264|01012018|
1711250028079011|60746948191201|01012018|
1711210028080011|60746948306629|01012018|
1711290028081011|61092037000181|01012018|
1711250028075011|60746948422610|01012018|
1711250028082011|60746948305061|01012018|
1711240028084011|60746948758015|01012018|
1711210028085011|60746948195029|01012018|
1711240028083011|60746948452870|01012018|
1711290028086011|19394808003659|01012018|
1711290028087011|31565104028004|01012018|
1711250028088011|60746948196181|01012018|
1711270028090011|17428731007652|01012018|
1711210028091011|60746948306700|01012018|
1711250028092011|60746948303280|01012018|
1711290027930021|49911589000411|01012018|
1711290028093011|60498706029058|01012018|
1711290028094011|45236791001244|01012018|
1711240028089011|60746948459298|01012018|
1711210028095011|60746948197404|01012018|
1711240028096011|60746948468360|01012018|
1711290028097011|31565104029906|01012018|
1711220027574021|17428731000135|01012018|
1711290028099011|47508411083930|01012018|
1711250028100011|60746948197587|01012018|
1711290028098011|54183587000221|01012018|
1711240028102011|60746948760265|01012018|
1711250028105011|60746948306890|01012018|
1711290028106011|31565104030327|01012018|
1711290028107011|01961898000550|01012018|
1711220028108011|05161788000131|01012018|
1711290028103011|45236791007366|01012018|
1711290028104011|46634598000171|01012018|
1711290028110011|17428731004203|01012018|
1711250028112011|60746948302470|01012018|
1711240028113011|60746948776269|01012018|
1711290028115011|31565104015956|01012018|
1711290028116011|08910541000320|01012018|
1711240028114011|60746948487313|01012018|
1711290028119011|13003051000461|01012018|
1711270028120011|17428731008110|01012018|
1711240028122011|60746948306971|01012018|
1711150028124011|10295212000105|01012018|
1711290028117011|45236791008761|01012018|
1711240028118011|60746948490969|01012018|
1711240028127011|60746948302208|01012018|
1711240028125011|60746948508337|01012018|
1711290028130011|05635291000108|01012018|
1711290028128011|54183587000493|01012018|
1711290028131011|83310441002918|01012018|
1711250028129011|60746948515899|01012018|
1711270028132011|60746948182202|01012018|
1711270028134011|17428731009000|01012018|
1711290028135011|54183587000817|01012018|
1711240028133011|60746948515970|01012018|
1711250028140011|60746948307196|01012018|
1711290028142011|31565104025323|01012018|
1711290028143011|59275792003175|01012018|
1711250028139011|60746948516518|01012018|
1711280028146011|08237411000107|01012018|
1711290028141011|54183587001546|01012018|
1711250028144011|60746948517166|01012018|
1711290028148011|02679312000107|01012018|
1711280028149011|45007630000479|01012018|
1711290028147011|33150608000151|01012018|
1711250028150011|60746948517670|01012018|
1711290028152011|03165607000110|01012018|
1711280028151011|94444247000140|01012018|
1711290028154011|45242914009900|01012018|
1711240028153011|60746948521198|01012018|
1711280028155011|04057495000146|01012018|
1711290028157011|12970783000204|01012018|
1711270027815021|17428731009353|01012018|
1711290028159011|30110597000198|01012018|
1711240028161011|60746948522240|01012018|
1711250028162011|60746948202173|01012018|
1711270028163011|60746948270098|01012018|
1711210028166011|60746948307439|01012018|
1711250028167011|60746948202335|01012018|
1711280028164011|04057495000812|01012018|
1711270028168011|60746948267704|01012018|
1711290028101021|67837963000115|01012018|
1711250028171011|60746948203811|01012018|
1711290028172011|59275792003680|01012018|
1711240028169011|60746948525002|01012018|
1711290028174011|45242914011808|01012018|
1711210028175011|60746948207132|01012018|
1711290028176011|59275792000664|01012018|
1711280028177011|00194214000146|01012018|
1711270028178011|60746948262826|01012018|
1711210028179011|60746948210192|01012018|
1711210028180011|60746948307510|01012018|
1711290028183011|09397075000122|01012018|
1711290028184011|59275792002012|01012018|
1711250028185011|60746948211326|01012018|
1711290028181011|20707884000126|01012018|
1711290028187011|17428731015590|01012018|
1711290028188011|08962294000144|01012018|
1711250028189011|60746948212489|01012018|
1711270028190011|60746948270683|01012018|
1711290028191011|45242914011999|01012018|
1711240028194011|60746948262150|01012018|
1711090028192011|00399857000126|01012018|
1711270028196011|17428731015671|01012018|
1711210028197011|60746948311460|01012018|
1711290028198011|04066581000115|01012018|
1711210028199011|60746948213701|01012018|
1711280028195011|58034315000210|01012018|
1711210028200011|60746948318392|01012018|
1711210028201011|60746948316500|01012018|
1711290028202011|08910541000592|01012018|
1711290028203011|33412792000160|01012018|
1711210028204011|60746948214260|01012018|
1711270028205011|60746948257237|01012018|
1711220028206011|60746948274085|01012018|
1711290028207011|33412792000322|01012018|
1711280028208011|00194214000227|01012018|
1711290028209011|33412792003500|01012018|
1711220028210011|60746948274670|01012018|
1711290028211011|33412792014200|01012018|
1711290028212011|33412792015001|01012018|
1711210028213011|60746948257156|01012018|
1711290028214011|33412792016679|01012018|
1711270028215011|60746948275138|01012018|
1711290028217011|45242914012537|01012018|
1711210028218011|60746948320290|01012018|
1711210028219011|60746948216042|01012018|
1711220028220011|60746948276290|01012018|
1711240024743021|70939574000296|01012018|
1711280028216011|58034315000563|01012018|
1711250028221011|60746948321342|01012018|
1711290028222011|33412792017306|01012018|
1711210028224011|60746948324287|01012018|
1711270028225011|60746948278668|01012018|
1711250028227011|60746948218258|01012018|
1711270028226011|60746948256346|01012018|
1711240028223011|60746948571888|01012018|
1711240028229011|60746948280131|01012018|
1711210028233011|60746948220740|01012018|
1711270028234011|01023570000160|01012018|
1711290028235011|33412792018027|01012018|
1711270028230011|00399857000207|01012018|
1711280028231011|58034315000644|01012018|
1711290028237011|33412792018108|01012018|
1711210028238011|60746948224908|01012018|
1711220028239011|60746948281537|01012018|
1711210028240011|60746948325410|01012018|
1711290028242011|33412792018370|01012018|
1711210028243011|60746948329246|01012018|
1711250028244011|60746948225114|01012018|
1711220028246011|60746948283742|01012018|
1711290028245011|33412792018450|01012018|
1711280028241011|58034315000997|01012018|
1711240028247011|60746948332620|01012018|
1711290028248011|33412792018612|01012018|
1711210028249011|60746948284471|01012018|
1711290028251011|33412792018884|01012018|
1711290028252011|47508411005972|01012018|
1711250028253011|60746948225467|01012018|
1711270028255011|60746948285443|01012018|
1711240027526021|42591651051562|01012018|
1711290028256011|33412792018965|01012018|
1711270028257011|60746948287225|01012018|
1711210028258011|60746948228130|01012018|
1711240028260011|60746948289007|01012018|
1711290028261011|28152650003197|01012018|
1711240026490031|42591651094881|01012018|
1711210028262011|60746948228644|01012018|
1711270028263011|60746948292652|01012018|
1711270028264011|00154710000176|01012018|
1711220028266011|60746948292903|01012018|
1711290028267011|45242914013266|01012018|
1711270028269011|60746948294000|01012018|
1711270028270011|60746948229373|01012018|
1711240028268011|60746948476206|01012018|
1711220028271011|60746948294515|01012018|
1711240028272011|60746948294868|01012018|
1711290028273011|10661303000109|01012018|
1711210028274011|60746948229616|01012018|
1711220028275011|60746948295082|01012018|
1711290028276011|57516916000116|01012018|
1711270028277011|60746948295244|01012018|
1711290028259021|79967923000258|01012018|
1711210028278011|60746948230975|01012018|
1711220028281011|60746948295597|01012018|
1711290028282011|61322558000269|01012018|
1711290028279011|77388007000157|01012018|
1711270028284011|60746948295830|01012018|
1711250028285011|60746948338580|01012018|
1711290028283011|04626152000155|01012018|
1711270028287011|60746948295910|01012018|
1711290028288011|02302100002737|01012018|
1711240028289011|60746948341700|01012018|
1711210028290011|60746948232595|01012018|
1711290028291011|02302100000521|01012018|
1711220028292011|60746948296569|01012018|
1711290028293011|09538662000275|01012018|
1711210028294011|60746948233133|01012018|
1711290028295011|84693183000168|01012018|
1711240028297011|60746948340134|01012018|
1711290028296011|02302100001927|01012018|
1711280028299011|00194214000308|01012018|
1711220028300011|60746948296640|01012018|
1711290028301011|13259186000140|01012018|
1711290028250021|10794871000188|01012018|
1711290028303011|02302100004276|01012018|
1711270028304011|60746948233729|01012018|
1711290028305011|34395186000147|01012018|
1711280028306011|07774050000175|01012018|
1711270028298011|03803317000154|01012018|
1711220028308011|60746948297107|01012018|
1711290028309011|45242914014580|01012018|
1711270028310011|60746948237554|01012018|
1711270028311011|60746948297298|01012018|
1711210028312011|60746948238950|01012018|
1711270028313011|60746948297379|01012018|
1711240028314011|60746948344806|01012018|
1711290028236021|21162522000160|01012018|
1711240028316011|60746948346175|01012018|
1711290028317011|33337122002766|01012018|
1711240028318011|60746948347490|01012018|
1711290028319011|00399857000479|01012018|
1711220028320011|60746948297964|01012018|
1711270028321011|60746948239417|01012018|
1711220028322011|60746948298006|01012018|
1711290028323011|45242914014823|01012018|
1711270028324011|60746948239921|01012018|
1711290028325011|07184036000111|01012018|
1711290028328011|28152650014202|01012018|
1711290028329011|61288437000167|01012018|
1711280028330011|60723061008606|01012018|
1711240028331011|60746948298189|01012018|
1711290028332011|00399857002099|01012018|
1711250028333011|60746948298502|01012018|
1711290028335011|45242914015633|01012018|
1711290028337011|33337122022368|01012018|
1711240028338011|60746948348704|01012018|
1711240028339011|60746948349786|01012018|
1711210028302021|01711083000190|01012018|
1711250028341011|60746948352060|01012018|
1711290028342011|00399857002501|01012018|
1711250028344011|60746948298774|01012018|
1711290028345011|18041888000176|01012018|
1711210028346011|01111567000106|01012018|
1711270028343011|60746948232080|01012018|
1711290028347011|03403394000117|01012018|
1711290028348011|33337122002847|01012018|
1711210028349011|60746948240261|01012018|
1711290028350011|91235549000706|01012018|
1711240028351011|60746948298936|01012018|
1711290028352011|33337122004467|01012018|
1711250028353011|60746948352736|01012018|
1711290028354011|76062488000739|01012018|
1711210028355011|60746948241233|01012018|
1711250028358011|60746948352817|01012018|
1711250028359011|60746948352906|01012018|
1711290028360011|33337122007725|01012018|
1711290028361011|00512573000102|01012018|
1711290028362011|91235549000978|01012018|
1711280028363011|49972326000170|01012018|
1711240028364011|60746948300183|01012018|
1711240028368011|60746948300264|01012018|
1711290028367011|92016757002054|01012018|
1711290028369011|91235549001001|01012018|
1711280028370011|00143381000168|01012018|
1711210028371011|60746948241314|01012018|
1711240028326031|95877973000110|01012018|
1711250028372011|60746948353031|01012018|
1711250028373011|60746948301155|01012018|
1711290028374011|92016757003883|01012018|
1711240028376011|60746948353112|01012018|
1711240028377011|60746948353201|01012018|
1711280028378011|05553456000100|01012018|
1711250028379011|60746948301236|01012018|
1711210028380011|60746948241667|01012018|
1711120028382011|08343492000120|01012018|
1711290028383011|34402248000109|01012018|
1711280028384011|05980986000127|01012018|
1711250028386011|60746948301317|01012018|
1711270028387011|60746948241748|01012018|
1711250028388011|60746948301740|01012018|
1711280028389011|07455944000100|01012018|
1711290028385011|54378195000137|01012018|
1711290028307021|59179838000218|01012018|
1711250028390011|60746948353899|01012018|
1711290028391011|20636066000180|01012018|
1711240028392011|60746948353970|01012018|
1711270028393011|60746948242043|01012018|
1711250028394011|60746948302046|01012018|
1711240028395011|60746948354780|01012018|
1711290028396011|91235549001192|01012018|
1711280028397011|07398533000112|01012018|
1711270028398011|60746948242396|01012018|
1711280028399011|06059962000100|01012018|
1711250028400011|60746948354860|01012018|
1711280028401011|09067572000162|01012018|
1711160028402011|04817052000297|01012018|
1711290028404011|91235549001273|01012018|
1711240028405011|60746948354941|01012018|
1711290028406011|34395129000168|01012018|
1711240028407011|60746948355085|01012018|
1711130028408011|08343492000200|01012018|
1711290028403011|33295346000113|01012018|
1711280028409011|84046101000193|01012018|
1711290028410011|91235549001354|01012018|
