CODIGO|DESCRICAO|DTINICIO|DTFIM
1208|Triazínicos dealquilados|01012014|
1209|Triazolam|01012014|
1210|Trichinella (pesquisa)|01012014|
1211|Trichomonas (pesquisa)|01012014|
1212|Trichosporon (pesquisa)|01012014|
1213|Trichostrongylus (pesquisa)|01012014|
1214|Trichuris (pesquisa)|01012014|
1215|Triclorocompostos totais|01012014|
1216|Tricloroetano (tricloroetanol) sanguíneo|01012014|
1217|Tricloroetano (tricloroetanol) urinário|01012014|
1218|Tricloroetileno|01012014|
1219|Tricloropridinol|01012014|
1220|Tricophyton (pesquisa)|01012014|
1221|Trifenilcarbinol urinário|01012014|
1222|Triglicerídeos|01012014|
1223|Trimipramina|01012014|
1224|Tripsina imuno reativa (IRT)|01012014|
1225|Troca de cromátides irmãs (pesquisa)|01012014|
1226|Tromboelastograma|01012014|
1227|Troponina|01012014|
1228|Trypanosoma (pesquisa)|01012014|
1229|Tungstênio urinário|01012014|
1230|Ultrassonografia|01012014|
1231|Ultrassonografia abdome inferior feminino (bexiga, útero, ovário e anexos)|01012014|
1232|Ultrassonografia abdome inferior masculino (bexiga, próstata e vesículas seminais)|01012014|
1233|Ultrassonografia abdome superior (fígado, vias biliares, vesícula, pâncreas, baço)|01012014|
1234|Ultrassonografia abdome total (inclui abdome inferior)|01012014|
1235|Ultrassonografia aparelho urinário feminino (rins, ureteres e bexiga)|01012014|
1236|Ultrassonografia aparelho urinário masculino (rins, ureteres, bexiga e próstata)|01012014|
1237|Ultrassonografia articular|01012014|
1238|Ultrassonografia dermatológica - Pele e subcutâneo|01012014|
1239|Urânio|01012014|
1240|Ureaplasma (pesquisa)|01012014|
1241|Urease, teste rápido parahelicobacter pylori|01012014|
1242|Ureia|01012014|
1243|Urobilinogênio|01012014|
1244|Uroporfirinas|01012014|
1245|Vanádio sanguíneo/plasmático|01012014|
1246|Vanádio urinário|01012014|
1247|Varicela - IgG|01012014|
1248|Varicela - IgM|01012014|
1249|Vibrio (pesquisa)|01012014|
1449|Videolaringoscopia|01012014|
1251|Vírus Absettarov (pesquisa)|01012014|
1252|Vírus Akabane (pesquisa)|01012014|
1253|Vírus Amapari (pesquisa)|01012014|
1254|Vírus Andes (pesquisa)|01012014|
1255|Vírus Banna (pesquisa)|01012014|
1256|Vírus Bebaru (pesquisa)|01012014|
1257|Vírus Belgrade (Dobrava) (pesquisa)|01012014|
1258|Vírus Bhanja (pesquisa)|01012014|
1250|Vírus Buffalopox vaccinia (pesquisa)|01012014|
1259|Vírus Bunyamwera (pesquisa)|01012014|
1260|Vírus Chapare (pesquisa)|01012014|
1261|Vírus chikungunya (pesquisa)|01012014|
1262|Vírus Coxsackie (A e B) (pesquisa)|01012014|
1263|Vírus da conjuntivite hemorrágica aguda (AHC) (pesquisa)|01012014|
1264|Vírus da coriomeningite linfocítica (pesquisa)|01012014|
1265|Vírus da dengue tipos 1-4 (pesquisa)|01012014|
1266|Vírus da doença da floresta Kyasanur (pesquisa)|01012014|
1267|Vírus da doença de carneiros do Nairóbi (pesquisa)|01012014|
1268|Vírus da doença lupina (pesquisa)|01012014|
1269|Vírus da encefalite da Califórnia (pesquisa)|01012014|
1270|Vírus da encefalite de Murray Valley (pesquisa)|01012014|
1271|Vírus da encefalite de St. Louis (pesquisa)|01012014|
1272|Vírus da encefalite do carrapato (pesquisa)|01012014|
1273|Vírus da encefalite do carrapato da Europa Central (pesquisa)|01012014|
1274|Vírus da encefalite do carrapato do extremo Oriente (pesquisa)|01012014|
1275|Vírus da encefalite do carrapato siberiano (pesquisa)|01012014|
1276|Vírus da encefalite equina do oeste (pesquisa)|01012014|
1277|Vírus da encefalite japonesa (pesquisa)|01012014|
1278|Vírus da encefalite primavera-verão russa (pesquisa)|01012014|
1279|Vírus da estomatite vesicular (pesquisa)|01012014|
1280|Vírus da família Bunyaviridae (pesquisa)|01012014|
1281|Vírus da família Caliciviridae (pesquisa)|01012014|
1282|Vírus da febre amarela (pesquisa)|01012014|
1283|Vírus da febre com trombocitopenia severa (pesquisa)|01012014|
1284|Vírus da febre de Lassa (pesquisa)|01012014|
1285|Vírus da febre de Rift Valley (pesquisa)|01012014|
1286|Vírus da febre do carrapato do Colorado (pesquisa)|01012014|
1288|Vírus da febre hemorrágica da Crimeia/Congo (pesquisa)|01012014|
1289|Vírus da febre hemorrágica de Alkhurma (pesquisa)|01012014|
1287|Vírus da febre hemorrágica de Omsk (pesquisa)|01012014|
1290|Vírus da imudeficiência humana - HIV (pesquisa)|01012014|
1291|Vírus da imudeficiência símia (pesquisa)|01012014|
1292|Vírus da lebre Snoeshoe (pesquisa)|01012014|
1293|Vírus da meningite de perus de Israel (pesquisa)|01012014|
1294|Vírus da meningoencefalomielite (pesquisa)|01012014|
1295|Vírus da mosca da areia de Naples (pesquisa)|01012014|
1296|Vírus da varíola bovina (pesquisa)|01012014|
1297|Vírus das águas brancas de Arroyo (pesquisa)|01012014|
1298|Vírus Dhori (pesquisa)|01012014|
1299|Vírus do molusco contagioso (pesquisa)|01012014|
1300|Vírus do morcego de Lagos (pesquisa)|01012014|
1301|Vírus Dugbe (pesquisa)|01012014|
1302|Vírus Duvenhage (pesquisa)|01012014|
1303|Vírus Everglades (pesquisa)|01012014|
1304|Vírus Flexal (pesquisa)|01012014|
1305|Vírus Ganjam (pesquisa)|01012014|
1306|Vírus Germiston (pesquisa)|01012014|
1307|Vírus Getah (pesquisa)|01012014|
1308|Vírus Guanarito (pesquisa)|01012014|
1309|Vírus Hantaan (pesquisa)|01012014|
1310|Vírus Hanzalova (pesquisa)|01012014|
1311|Vírus Hazara (pesquisa)|01012014|
1312|Vírus Hendra (pesquisa)|01012014|
1313|Vírus Herpes Simplex 1 e 2 (pesquisa)|01012014|
1314|Vírus Hypr (pesquisa)|01012014|
1315|Vírus Influenza A, B e C (pesquisa)|01012014|
1316|Vírus Ippy (pesquisa)|01012014|
1317|Vírus Junin (pesquisa)|01012014|
1318|Vírus Kodoko (pesquisa)|01012014|
1319|Vírus Kumlinge (pesquisa)|01012014|
1320|Vírus La Crosse (pesquisa)|01012014|
1321|Vírus Latino (pesquisa)|01012014|
1322|Vírus linfotrópico de células T de primatas, tipos 1 e 2 (pesquisa)|01012014|
1323|Vírus Lujo (pesquisa)|01012014|
1324|Vírus Machupo (pesquisa)|01012014|
1325|Vírus Mayaro (pesquisa)|01012014|
1326|Vírus Merino Walk (pesquisa)|01012014|
1327|Vírus Middelburg (pesquisa)|01012014|
1328|Vírus Mobala (pesquisa)|01012014|
1329|Vírus Mokola (pesquisa)|01012014|
1330|Vírus Monkeypox (varíola símia) (pesquisa)|01012014|
1331|Vírus Mopeia (pesquisa)|01012014|
1332|Vírus Morogoro (pesquisa)|01012014|
1333|Vírus Mucambo (pesquisa)|01012014|
1334|Vírus Ndumu (pesquisa)|01012014|
1335|Vírus Negishi (pesquisa)|01012014|
1336|Vírus Ngari (pesquisa)|01012014|
1337|Vírus Nipah (pesquisa)|01012014|
1338|Vírus Norwalk-like (pesquisa)|01012014|
1339|Vírus O'nyong-nyong (pesquisa)|01012014|
1340|Vírus Orf (pesquisa)|01012014|
1341|Vírus Oropouche (pesquisa)|01012014|
1342|Vírus Parainfluenza (pesquisa)|01012014|
1343|Vírus Parana (pesquisa)|01012014|
1344|Vírus Pichinde (pesquisa)|01012014|
1345|Vírus Piry (pesquisa)|01012014|
1346|Vírus Powassan (pesquisa)|01012014|
1347|Vírus Prospect Hill (pesquisa)|01012014|
1348|Vírus Pseudocowpox (pseudo varíola bovina) (pesquisa)|01012014|
1349|Vírus Punta Toro (pesquisa)|01012014|
1350|Vírus Puumala (pesquisa)|01012014|
1351|Vírus relacionado à leucemia murina xenotrópico (pesquisa)|01012014|
1352|Vírus Rocio (pesquisa)|01012014|
1353|Vírus Ross River (pesquisa)|01012014|
1354|Vírus Sabia (pesquisa)|01012014|
1355|Vírus Sal Vieja (pesquisa)|01012014|
1356|Vírus San Perlita (pesquisa)|01012014|
1357|Vírus sem nome ou de Muerto Canyon (pesquisa)|01012014|
1358|Vírus Seoul (pesquisa)|01012014|
1359|Vírus Símio 40 (SV40) (pesquisa)|01012014|
1360|Vírus sincicial respiratório - Elisa - IgG|01012014|
1368|Vírus sincicial respiratório (pesquisa)|01012014|
1417|Vírus sincicial respiratório (sorologia)|01012014|
1361|Vírus sincicial respiratório humano (pesquisa)|01012014|
1369|Vírus Tamiami (pesquisa)|01012014|
1362|Vírus Thogoto (pesquisa)|01012014|
1363|Vírus Torque teno (TTV) (pesquisa)|01012014|
1364|Vírus Toscana (pesquisa)|01012014|
1365|Vírus tumorais do macaco Yaba (pesquisa)|01012014|
1366|Vírus varíola (maior e menor) (pesquisa)|01012014|
1367|Vírus Wesselsbron (pesquisa)|01012014|
1370|Vitamina A|01012014|
1371|Vitamina B1|01012014|
1372|Vitamina B12|01012014|
1373|Vitamina B2|01012014|
1374|Vitamina B3|01012014|
1375|Vitamina B6|01012014|
1376|Vitamina D2|01012014|
1418|Vitamina D3|01012014|
1377|Vitamina E|01012014|
1378|Vitamina K|01012014|
1379|Waaler-Rose (fator reumatoide)|01012014|
1380|Weil Felix (Ricketsiose)|01012014|
1381|Western blot (anticorpos anti-HIV)|01012014|
1382|Western blot (anticorpos anti-HTV-I ou HTLV-II)|01012014|
1383|Widal, reação de|01012014|
1384|Wuchereria (pesquisa)|01012014|
1385|X frágil (pesquisa)|01012014|
1386|Xileno sanguíneo|01012014|
1387|Xilose, teste de absorção à|01012014|
1388|Xylohypha (pesquisa)|01012014|
1389|Yersinia (pesquisa)|01012014|
1390|Yersinia pestis (pesquisa)|01012014|
1391|Zika vírus (pesquisa)|01012014|
1392|Zika vírus (sorologia)|01012014|
1393|Zinco sanguíneo|01012014|
1394|Zinco urinário|01012014|
1395|Zircônio urinário|01012014|
1396|a-fluoro-ß-alanine (FBAL)|01012014|
1397|a-naftol|01012014|
1992|Detecção de agente químico não especificado anteriormente|01012014|
1993|Detecção de agentes infecciosos não especificados anteriormente por ELISA|01012014|
1994|Detecção de agentes infecciosos não especificados anteriormente por imunofluorescência|01012014|
1995|Detecção de agentes infecciosos não especificados anteriormente por métodos sorológicos|01012014|
1996|Detecção de agentes infecciosos não especificados anteriormente por PCR|01012014|
1997|Detecção de agentes infecciosos não especificados anteriormente por western blot|01012014|
1998|Detecção de medicamento não especificado anteriormente|01012014|
9999|Outros procedimentos diagnósticos não descritos anteriormente|01012014|
